ID,Name,DRAJ2000,DDECJ2000,Label
13688,n/a,0,0,
13691,n/a,0,0,
13692,n/a,0,0,
13690,n/a,0,0,
13694,n/a,0,0,
13693,n/a,0,0,
13695,n/a,0,0,
13696,n/a,0,0,
13697,n/a,0,0,
13698,n/a,0,0,
13699,n/a,0,0,
13700,n/a,0,0,
13702,n/a,0,0,
13701,n/a,0,0,
13704,n/a,0,0,
13703,n/a,0,0,
13705,n/a,0,0,
13706,n/a,0,0,
13709,n/a,0,0,
13707,n/a,0,0,
13710,n/a,0,0,
13712,n/a,0,0,
13708,n/a,0,0,
13713,n/a,0,0,
13711,n/a,0,0,
13714,n/a,0,0,
13716,n/a,0,0,
13715,n/a,0,0,
13717,n/a,0,0,
13720,n/a,0,0,
13718,n/a,0,0,
13722,n/a,0,0,
13719,n/a,0,0,
13723,n/a,0,0,
13725,n/a,0,0,
13721,n/a,0,0,
13724,n/a,0,0,
13727,n/a,0,0,
13726,n/a,0,0,
13728,n/a,0,0,
13729,n/a,0,0,
13730,n/a,0,0,
13731,n/a,0,0,
13734,n/a,0,0,
13732,n/a,0,0,
13733,n/a,0,0,
13737,n/a,0,0,
13735,n/a,0,0,
13738,n/a,0,0,
13736,n/a,0,0,
13739,n/a,0,0,
13740,n/a,0,0,
13743,n/a,0,0,
13745,n/a,0,0,
13744,n/a,0,0,
13741,n/a,0,0,
13742,n/a,0,0,
13748,n/a,0,0,
13746,n/a,0,0,
13747,n/a,0,0,
13750,n/a,0,0,
13749,n/a,0,0,
13751,n/a,0,0,
13752,n/a,0,0,
13753,n/a,0,0,
13754,n/a,0,0,
13755,n/a,0,0,
13756,n/a,0,0,
13757,n/a,0,0,
13759,n/a,0,0,
13758,n/a,0,0,
13760,n/a,0,0,
13761,n/a,0,0,
13762,n/a,0,0,
13764,n/a,0,0,
13763,n/a,0,0,
13765,n/a,0,0,
13767,n/a,0,0,
13768,n/a,0,0,
13769,n/a,0,0,
13766,n/a,0,0,
13772,n/a,0,0,
13770,n/a,0,0,
13774,n/a,0,0,
13773,n/a,0,0,
13771,n/a,0,0,
13775,n/a,0,0,
13776,n/a,0,0,
13777,n/a,0,0,
13779,n/a,0,0,
13778,n/a,0,0,
13780,n/a,0,0,
13781,n/a,0,0,
13782,n/a,0,0,
13783,n/a,0,0,
13786,n/a,0,0,
13784,n/a,0,0,
13787,n/a,0,0,
13785,n/a,0,0,
13788,n/a,0,0,
13790,n/a,0,0,
13789,n/a,0,0,
13791,n/a,0,0,
13792,n/a,0,0,
13793,n/a,0,0,
13794,n/a,0,0,
13795,n/a,0,0,
13797,n/a,0,0,
13796,n/a,0,0,
13798,n/a,0,0,
13800,n/a,0,0,
13799,n/a,0,0,
13802,n/a,0,0,
13801,n/a,0,0,
13803,n/a,0,0,
13804,n/a,0,0,
13805,n/a,0,0,
13806,n/a,0,0,
13808,n/a,0,0,
13807,n/a,0,0,
13809,n/a,0,0,
13810,n/a,0,0,
13811,n/a,0,0,
13812,n/a,0,0,
13814,n/a,0,0,
13813,n/a,0,0,
13816,n/a,0,0,
13815,n/a,0,0,
13818,n/a,0,0,
13817,n/a,0,0,
13819,n/a,0,0,
13821,n/a,0,0,
13822,n/a,0,0,
13823,n/a,0,0,
13820,n/a,0,0,
13824,n/a,0,0,
13826,n/a,0,0,
13827,n/a,0,0,
13825,n/a,0,0,
13828,n/a,0,0,
13829,n/a,0,0,
13831,n/a,0,0,
13832,n/a,0,0,
13833,n/a,0,0,
13830,n/a,0,0,
13834,n/a,0,0,
13835,n/a,0,0,
13836,n/a,0,0,
13837,n/a,0,0,
13838,n/a,0,0,
13839,n/a,0,0,
13840,n/a,0,0,
13842,n/a,0,0,
13841,n/a,0,0,
13843,n/a,0,0,
13844,n/a,0,0,
13845,n/a,0,0,
13846,n/a,0,0,
13847,n/a,0,0,
13849,n/a,0,0,
13848,n/a,0,0,
13850,n/a,0,0,
13851,n/a,0,0,
13852,n/a,0,0,
13855,n/a,0,0,
13856,n/a,0,0,
13857,n/a,0,0,
13853,n/a,0,0,
13854,n/a,0,0,
13859,n/a,0,0,
13858,n/a,0,0,
13861,n/a,0,0,
13860,n/a,0,0,
13863,n/a,0,0,
13862,n/a,0,0,
13864,n/a,0,0,
13865,n/a,0,0,
13867,n/a,0,0,
13866,n/a,0,0,
13869,n/a,0,0,
13868,n/a,0,0,
13870,n/a,0,0,
13871,n/a,0,0,
13873,n/a,0,0,
13874,n/a,0,0,
13875,n/a,0,0,
13872,n/a,0,0,
13876,n/a,0,0,
13877,n/a,0,0,
13878,n/a,0,0,
13879,n/a,0,0,
13880,n/a,0,0,
13881,n/a,0,0,
13882,n/a,0,0,
13885,n/a,0,0,
13886,n/a,0,0,
13883,n/a,0,0,
13884,n/a,0,0,
13887,n/a,0,0,
13889,n/a,0,0,
13890,n/a,0,0,
13892,n/a,0,0,
13891,n/a,0,0,
13888,n/a,0,0,
13893,n/a,0,0,
13894,n/a,0,0,
13895,n/a,0,0,
13896,n/a,0,0,
13898,n/a,0,0,
13897,n/a,0,0,
13899,n/a,0,0,
13902,n/a,0,0,
13901,n/a,0,0,
13900,n/a,0,0,
13903,n/a,0,0,
13904,n/a,0,0,
13906,n/a,0,0,
13905,n/a,0,0,
13907,n/a,0,0,
13908,n/a,0,0,
13909,n/a,0,0,
13910,n/a,0,0,
13911,n/a,0,0,
13912,n/a,0,0,
13913,n/a,0,0,
13914,n/a,0,0,
13915,n/a,0,0,
13916,n/a,0,0,
13918,n/a,0,0,
13920,n/a,0,0,
13919,n/a,0,0,
13917,n/a,0,0,
13921,n/a,0,0,
13922,n/a,0,0,
13923,n/a,0,0,
13924,n/a,0,0,
13926,n/a,0,0,
13925,n/a,0,0,
13927,n/a,0,0,
13928,n/a,0,0,
13930,n/a,0,0,
13929,n/a,0,0,
13932,n/a,0,0,
13934,n/a,0,0,
13933,n/a,0,0,
13931,n/a,0,0,
13935,n/a,0,0,
13936,n/a,0,0,
13937,n/a,0,0,
13938,n/a,0,0,
13939,n/a,0,0,
13940,n/a,0,0,
13941,n/a,0,0,
13942,n/a,0,0,
13943,n/a,0,0,
13944,n/a,0,0,
13945,n/a,0,0,
13947,n/a,0,0,
13949,n/a,0,0,
13948,n/a,0,0,
13950,n/a,0,0,
13951,n/a,0,0,
13946,n/a,0,0,
13952,n/a,0,0,
13953,n/a,0,0,
13954,n/a,0,0,
13955,n/a,0,0,
13956,n/a,0,0,
13957,n/a,0,0,
13958,n/a,0,0,
13959,n/a,0,0,
13960,n/a,0,0,
13961,n/a,0,0,
13962,n/a,0,0,
13964,n/a,0,0,
13963,n/a,0,0,
13965,n/a,0,0,
13967,n/a,0,0,
13968,n/a,0,0,
13966,n/a,0,0,
13969,n/a,0,0,
13970,n/a,0,0,
13971,n/a,0,0,
13972,n/a,0,0,
13973,n/a,0,0,
13974,n/a,0,0,
13975,n/a,0,0,
13976,n/a,0,0,
13977,n/a,0,0,
13978,n/a,0,0,
13980,n/a,0,0,
13979,n/a,0,0,
13982,n/a,0,0,
13981,n/a,0,0,
13983,n/a,0,0,
13984,n/a,0,0,
13986,n/a,0,0,
13987,n/a,0,0,
13985,n/a,0,0,
13989,n/a,0,0,
13990,n/a,0,0,
13988,n/a,0,0,
13991,n/a,0,0,
13992,n/a,0,0,
13993,n/a,0,0,
13994,n/a,0,0,
14000,n/a,0,0,
13995,n/a,0,0,
13997,n/a,0,0,
13999,n/a,0,0,
14001,n/a,0,0,
13998,n/a,0,0,
13996,n/a,0,0,
14003,n/a,0,0,
14004,n/a,0,0,
14002,n/a,0,0,
14005,n/a,0,0,
14006,n/a,0,0,
14008,n/a,0,0,
14007,n/a,0,0,
14009,n/a,0,0,
14010,n/a,0,0,
14011,n/a,0,0,
14012,n/a,0,0,
14013,n/a,0,0,
14014,n/a,0,0,
14015,n/a,0,0,
14016,n/a,0,0,
14017,n/a,0,0,
14018,n/a,0,0,
14019,n/a,0,0,
14020,n/a,0,0,
14021,n/a,0,0,
14022,n/a,0,0,
14023,n/a,0,0,
14024,n/a,0,0,
14025,n/a,0,0,
14026,n/a,0,0,
14028,n/a,0,0,
14027,n/a,0,0,
14029,n/a,0,0,
14030,n/a,0,0,
14031,n/a,0,0,
14033,n/a,0,0,
14032,n/a,0,0,
14034,n/a,0,0,
14035,n/a,0,0,
14036,n/a,0,0,
14037,n/a,0,0,
14038,n/a,0,0,
14039,n/a,0,0,
14040,n/a,0,0,
14041,n/a,0,0,
14043,n/a,0,0,
14042,n/a,0,0,
14044,n/a,0,0,
14045,n/a,0,0,
14046,n/a,0,0,
14047,n/a,0,0,
14048,n/a,0,0,
14050,n/a,0,0,
14049,n/a,0,0,
14052,n/a,0,0,
14054,n/a,0,0,
14051,n/a,0,0,
14053,n/a,0,0,
14055,n/a,0,0,
14056,n/a,0,0,
14057,n/a,0,0,
14058,n/a,0,0,
14059,n/a,0,0,
14060,n/a,0,0,
14061,n/a,0,0,
14062,n/a,0,0,
14063,n/a,0,0,
14064,n/a,0,0,
14065,n/a,0,0,
14066,n/a,0,0,
14067,n/a,0,0,
14068,n/a,0,0,
14069,n/a,0,0,
14070,n/a,0,0,
14071,n/a,0,0,
14072,n/a,0,0,
14073,n/a,0,0,
14074,n/a,0,0,
14076,n/a,0,0,
14075,n/a,0,0,
14077,n/a,0,0,
14078,n/a,0,0,
14079,n/a,0,0,
14080,n/a,0,0,
14081,n/a,0,0,
14082,n/a,0,0,
14083,n/a,0,0,
14084,n/a,0,0,
14086,n/a,0,0,
14085,n/a,0,0,
14088,n/a,0,0,
14087,n/a,0,0,
14089,n/a,0,0,
14090,n/a,0,0,
14091,n/a,0,0,
14092,n/a,0,0,
14093,n/a,0,0,
14095,n/a,0,0,
14094,n/a,0,0,
14097,n/a,0,0,
14096,n/a,0,0,
14098,n/a,0,0,
14099,n/a,0,0,
14100,n/a,0,0,
14101,n/a,0,0,
14102,n/a,0,0,
14103,n/a,0,0,
14105,n/a,0,0,
14104,n/a,0,0,
14106,n/a,0,0,
14107,n/a,0,0,
14110,n/a,0,0,
14111,n/a,0,0,
14109,n/a,0,0,
14108,n/a,0,0,
14113,n/a,0,0,
14112,n/a,0,0,
14115,n/a,0,0,
14114,n/a,0,0,
14117,n/a,0,0,
14116,n/a,0,0,
14118,n/a,0,0,
14119,n/a,0,0,
14122,n/a,0,0,
14121,n/a,0,0,
14123,n/a,0,0,
14120,n/a,0,0,
14124,n/a,0,0,
14125,n/a,0,0,
14126,n/a,0,0,
14127,n/a,0,0,
14128,n/a,0,0,
14129,n/a,0,0,
14130,n/a,0,0,
14132,n/a,0,0,
14134,n/a,0,0,
14131,n/a,0,0,
14135,n/a,0,0,
14133,n/a,0,0,
14136,n/a,0,0,
14138,n/a,0,0,
14137,n/a,0,0,
14139,n/a,0,0,
14140,n/a,0,0,
14141,n/a,0,0,
14142,n/a,0,0,
14143,n/a,0,0,
14144,n/a,0,0,
14145,n/a,0,0,
14146,n/a,0,0,
14147,n/a,0,0,
14148,n/a,0,0,
14150,n/a,0,0,
14149,n/a,0,0,
14152,n/a,0,0,
14153,n/a,0,0,
14151,n/a,0,0,
14154,n/a,0,0,
14155,n/a,0,0,
14156,n/a,0,0,
14157,n/a,0,0,
14158,n/a,0,0,
14159,n/a,0,0,
14160,n/a,0,0,
14161,n/a,0,0,
14162,n/a,0,0,
14163,n/a,0,0,
14164,n/a,0,0,
14165,n/a,0,0,
14168,n/a,0,0,
14167,n/a,0,0,
14166,n/a,0,0,
14170,n/a,0,0,
14171,n/a,0,0,
14169,n/a,0,0,
14174,n/a,0,0,
14175,n/a,0,0,
14172,n/a,0,0,
14173,n/a,0,0,
14177,n/a,0,0,
14176,n/a,0,0,
14178,n/a,0,0,
14179,n/a,0,0,
14181,n/a,0,0,
14180,n/a,0,0,
14182,n/a,0,0,
14183,n/a,0,0,
14184,n/a,0,0,
14185,n/a,0,0,
14187,n/a,0,0,
14189,n/a,0,0,
14190,n/a,0,0,
14192,n/a,0,0,
14191,n/a,0,0,
14188,n/a,0,0,
14193,n/a,0,0,
14195,n/a,0,0,
14196,n/a,0,0,
14197,n/a,0,0,
14198,n/a,0,0,
14194,n/a,0,0,
14186,n/a,0,0,
14200,n/a,0,0,
14199,n/a,0,0,
14201,n/a,0,0,
14202,n/a,0,0,
14203,n/a,0,0,
14204,n/a,0,0,
14205,n/a,0,0,
14206,n/a,0,0,
14208,n/a,0,0,
14207,n/a,0,0,
14209,n/a,0,0,
14211,n/a,0,0,
14212,n/a,0,0,
14210,n/a,0,0,
14213,n/a,0,0,
14214,n/a,0,0,
14215,n/a,0,0,
14216,n/a,0,0,
14217,n/a,0,0,
14218,n/a,0,0,
14219,n/a,0,0,
14220,n/a,0,0,
14222,n/a,0,0,
14223,n/a,0,0,
14224,n/a,0,0,
14221,n/a,0,0,
14225,n/a,0,0,
14226,n/a,0,0,
14227,n/a,0,0,
14228,n/a,0,0,
14229,n/a,0,0,
14230,n/a,0,0,
14231,n/a,0,0,
14232,n/a,0,0,
14233,n/a,0,0,
14234,n/a,0,0,
14235,n/a,0,0,
14236,n/a,0,0,
14237,n/a,0,0,
14238,n/a,0,0,
14239,n/a,0,0,
14240,n/a,0,0,
14242,n/a,0,0,
14241,n/a,0,0,
14243,n/a,0,0,
14244,n/a,0,0,
14246,n/a,0,0,
14245,n/a,0,0,
14247,n/a,0,0,
14248,n/a,0,0,
14249,n/a,0,0,
14250,n/a,0,0,
14251,n/a,0,0,
14252,n/a,0,0,
14253,n/a,0,0,
14254,n/a,0,0,
14255,n/a,0,0,
14256,n/a,0,0,
14257,n/a,0,0,
14259,n/a,0,0,
14258,n/a,0,0,
14261,n/a,0,0,
14260,n/a,0,0,
14262,n/a,0,0,
14263,n/a,0,0,
14264,n/a,0,0,
14265,n/a,0,0,
14266,n/a,0,0,
14267,n/a,0,0,
14268,n/a,0,0,
14269,n/a,0,0,
14270,n/a,0,0,
14273,n/a,0,0,
14271,n/a,0,0,
14274,n/a,0,0,
14272,n/a,0,0,
14275,n/a,0,0,
14276,n/a,0,0,
14279,n/a,0,0,
14277,n/a,0,0,
14278,n/a,0,0,
14280,n/a,0,0,
14281,n/a,0,0,
14283,n/a,0,0,
14282,n/a,0,0,
14284,n/a,0,0,
14285,n/a,0,0,
14286,n/a,0,0,
14288,n/a,0,0,
14287,n/a,0,0,
14289,n/a,0,0,
14290,n/a,0,0,
14291,n/a,0,0,
14294,n/a,0,0,
14292,n/a,0,0,
14295,n/a,0,0,
14293,n/a,0,0,
14297,n/a,0,0,
14296,n/a,0,0,
14299,n/a,0,0,
14300,n/a,0,0,
14298,n/a,0,0,
14301,n/a,0,0,
14302,n/a,0,0,
14303,n/a,0,0,
14306,n/a,0,0,
14305,n/a,0,0,
14307,n/a,0,0,
14308,n/a,0,0,
14304,n/a,0,0,
14309,n/a,0,0,
14310,n/a,0,0,
14312,n/a,0,0,
14311,n/a,0,0,
14313,n/a,0,0,
14314,n/a,0,0,
14315,n/a,0,0,
14316,n/a,0,0,
14318,n/a,0,0,
14320,n/a,0,0,
14321,n/a,0,0,
14322,n/a,0,0,
14319,n/a,0,0,
14317,n/a,0,0,
14324,n/a,0,0,
14323,n/a,0,0,
14325,n/a,0,0,
14326,n/a,0,0,
14327,n/a,0,0,
14328,n/a,0,0,
14329,n/a,0,0,
14330,n/a,0,0,
14331,n/a,0,0,
14333,n/a,0,0,
14332,n/a,0,0,
14335,n/a,0,0,
14336,n/a,0,0,
14339,n/a,0,0,
14337,n/a,0,0,
14338,n/a,0,0,
14341,n/a,0,0,
14340,n/a,0,0,
14334,n/a,0,0,
14342,n/a,0,0,
14343,n/a,0,0,
14344,n/a,0,0,
14345,n/a,0,0,
14346,n/a,0,0,
14347,n/a,0,0,
14349,n/a,0,0,
14350,n/a,0,0,
14348,n/a,0,0,
14351,n/a,0,0,
14352,n/a,0,0,
14353,n/a,0,0,
14354,n/a,0,0,
14355,n/a,0,0,
14356,n/a,0,0,
14357,n/a,0,0,
14358,n/a,0,0,
14359,n/a,0,0,
14362,n/a,0,0,
14360,n/a,0,0,
14361,n/a,0,0,
14363,n/a,0,0,
14364,n/a,0,0,
14365,n/a,0,0,
14366,n/a,0,0,
14367,n/a,0,0,
14368,n/a,0,0,
14369,n/a,0,0,
14370,n/a,0,0,
14372,n/a,0,0,
14371,n/a,0,0,
14374,n/a,0,0,
14373,n/a,0,0,
14377,n/a,0,0,
14376,n/a,0,0,
14375,n/a,0,0,
14378,n/a,0,0,
14379,n/a,0,0,
14381,n/a,0,0,
14380,n/a,0,0,
14382,n/a,0,0,
14383,n/a,0,0,
14384,n/a,0,0,
14386,n/a,0,0,
14385,n/a,0,0,
14388,n/a,0,0,
14387,n/a,0,0,
14390,n/a,0,0,
14389,n/a,0,0,
14391,n/a,0,0,
14392,n/a,0,0,
14393,n/a,0,0,
14395,n/a,0,0,
14397,n/a,0,0,
14398,n/a,0,0,
14399,n/a,0,0,
14394,n/a,0,0,
14401,n/a,0,0,
14400,n/a,0,0,
14396,n/a,0,0,
14403,n/a,0,0,
14402,n/a,0,0,
14404,n/a,0,0,
14406,n/a,0,0,
14405,n/a,0,0,
14407,n/a,0,0,
14408,n/a,0,0,
14409,n/a,0,0,
14410,n/a,0,0,
14411,n/a,0,0,
14413,n/a,0,0,
14414,n/a,0,0,
14415,n/a,0,0,
14418,n/a,0,0,
14412,n/a,0,0,
14417,n/a,0,0,
14419,n/a,0,0,
14416,n/a,0,0,
14420,n/a,0,0,
14421,n/a,0,0,
14422,n/a,0,0,
14423,n/a,0,0,
14425,n/a,0,0,
14424,n/a,0,0,
14428,n/a,0,0,
14427,n/a,0,0,
14429,n/a,0,0,
14430,n/a,0,0,
14426,n/a,0,0,
14432,n/a,0,0,
14431,n/a,0,0,
14433,n/a,0,0,
14434,n/a,0,0,
14435,n/a,0,0,
14437,n/a,0,0,
14436,n/a,0,0,
14439,n/a,0,0,
14438,n/a,0,0,
14440,n/a,0,0,
14441,n/a,0,0,
14442,n/a,0,0,
14444,n/a,0,0,
14445,n/a,0,0,
14443,n/a,0,0,
14446,n/a,0,0,
14447,n/a,0,0,
14449,n/a,0,0,
14448,n/a,0,0,
14450,n/a,0,0,
14451,n/a,0,0,
14453,n/a,0,0,
14454,n/a,0,0,
14455,n/a,0,0,
14452,n/a,0,0,
14457,n/a,0,0,
14458,n/a,0,0,
14459,n/a,0,0,
14460,n/a,0,0,
14461,n/a,0,0,
14462,n/a,0,0,
14463,n/a,0,0,
14456,n/a,0,0,
14464,n/a,0,0,
14466,Bojicic 1,125.2652,-27.9925,Possible PN
14465,AMU 1,292.7871,43.4161,True PN
14467,n/a,0,0,
14469,n/a,0,0,
14468,n/a,0,0,
14470,KPD 0005+5106,2.0757,51.3879,Ionized ISM
14471,PG 0109+111,18.0954,11.3935,Ionized ISM
14472,n/a,0,0,
14479,N/A,N/A,N/A,N/A
14474,ESO 371-9,130.82,-37.6496,galaxy
14475,ESO 525-6,291.7519,-26.707,galaxy
14476,n/a,0,0,
14478,n/a,0,0,
14477,n/a,0,0,
14473,Hen 2-139,238.6854,-55.4928,Symbiotic Star
14480,n/a,0,0,
14481,n/a,0,0,
14484,n/a,0,0,
14482,n/a,0,0,
14483,n/a,0,0,
14485,n/a,0,0,
14486,n/a,0,0,
14487,n/a,0,0,
14488,n/a,0,0,
14489,n/a,0,0,
14490,n/a,0,0,
14491,n/a,0,0,
14492,n/a,0,0,
14493,n/a,0,0,
14495,n/a,0,0,
14494,n/a,0,0,
14497,n/a,0,0,
14499,n/a,0,0,
14496,n/a,0,0,
14501,n/a,0,0,
14502,n/a,0,0,
14498,n/a,0,0,
14500,n/a,0,0,
14504,n/a,0,0,
14503,n/a,0,0,
14505,n/a,0,0,
14507,n/a,0,0,
14506,n/a,0,0,
14508,n/a,0,0,
14509,n/a,0,0,
14510,n/a,0,0,
14511,n/a,0,0,
14512,n/a,0,0,
14513,n/a,0,0,
14514,n/a,0,0,
14517,n/a,0,0,
14515,n/a,0,0,
14518,n/a,0,0,
14519,CoMaC 3,300.801,31.9081,Emission Line Star
14520,EGB 3,66.315,72.8058,galaxy
14516,n/a,0,0,
14523,ESO 209-7,118.1288,-52.2972,galaxy
14522,ESO 209-5,117.835,-52.3181,possible galaxy
14524,ESO 209-10,120.0353,-50.6607,galaxy
14521,ESO 11-1,308.9,-83.04,galaxy
14525,ESO 209-13,120.7438,-49.6136,galaxy
14526,ESO 252-9,76.4867,-42.8032,possible galaxy
14529,ESO 310-11,109.8125,-40,possible galaxy
14532,ESO 328-1,225.1424,-40.8101,galaxy
14528,ESO 309-20,106.9953,-40.3407,objects to check
14530,ESO 312-6,127.2208,-40.35,artefact
14531,ESO 313-16,133.1142,-38.9011,possible galaxy
14533,ESO 328-27,227.4235,-40.9294,galaxy
14527,ESO 257-18,112.3316,-45.4373,galaxy
14535,ESO 341-10,311.125,-40.95,Not PN (check)
14534,ESO 340-34,307.0915,-38.5142,possible galaxy
14537,ESO 380-12,184.775,-37.1333,Not PN (check)
14536,ESO 367-1,106.432,-33.3111,galaxy
14540,ESO 449-2,228.5208,-32.7,Not PN (check)
14542,ESO 513-5,223.838,-24.0742,galaxy
14541,ESO 450-26,239.275,-32.4667,Not PN (check)
14543,ESO 515-11,237.6258,-23.5722,possible galaxy
14544,ESO 515-16,238.4993,-24.9092,galaxy
14545,ESO 515-17,239.465,-25.9135,galaxy
14538,AM 1314-350,199.2411,-35.4059,galaxy
14547,MaCCo 1,305.526,40.4466,Emission Line Star
14548,MaCCo 2,308.8168,36.1973,Possible PN
14539,ESO 389-13,241.61,-34.5161,galaxy
14549,NeVe 1,258.1156,-23.3697,galaxy
14550,NeVe 3,34.9869,55.307,galaxy
14546,ESO 580-2,218.6958,-22.4333,Not PN (check)
14552,UGC 3490,98.3632,12.0586,possible galaxy
14551,NeVe 5,72.3121,56.7055,galaxy
14554,WRAY 16-113,187.1541,-65.3224,Symbiotic Star candidate
14557,WRAY 16-255,257.5572,-32.9808,True PN
14558,WRAY 17-74,244.1841,-51.2928,HII region
14559,ESO 520-13,264.8458,-27.265,artefact
14555,WRAY 16-134,205.9951,-55.3287,Symbiotic Star candidate
14553,NeVe 8,100.5,37.1333,Not PN (check)
14561,ESO 456-73,273.17,-32.1,Not PN (check)
14556,WRAY 16-145,212.1957,-57.0768,Symbiotic Star candidate
14562,Bl 3-2,266.4799,-26.9697,Symbiotic Star candidate
14564,Bl 3-19,267.952,-27.7983,Be Star
14563,Bl 3-3,267.3836,-27.767,Star
14565,H 2-34,269.6169,-28.5616,Symbiotic Star
14567,Ap 1-8,271.1234,-28.3596,Emission Line Star
14569,Hen 2-370,273.6438,-29.8233,Symbiotic Star
14568,WRAY 17-108,271.5052,-28.2846,Symbiotic Star
14573,Hen 2-390,275.2453,-26.8071,Symbiotic Star
14570,Hen 2-325,270.2763,-26.3573,Emission Line Star
14571,Sa 3-119,271.6262,-27.7399,Emission Line Star
14560,Bl 3-22,266.7394,-29.0117,Not PN (check)
14575,H 2-28,267.7538,-22.3264,Symbiotic Star
14566,Ap 1-7,270.376,-29.3249,Be Star
14574,Hen 2-247,263.5718,-19.1564,Symbiotic Star
14576,V-V 2-1,270.01,-23.22,objects to check
14579,K 2-8,256.3799,-10.0969,Star
14580,n/a,275.88,-21.89,Not PN (check)
14572,ESO 456-64,272.64,-27.86,artefact
14578,K 1-5,293.084,-29.3858,galaxy
14582,MaC 1-9,268.9693,-14.1137,Symbiotic Star
14577,ESO 522-29,277.26,-23.85,Not PN (check)
14585,K 4-7,282.1487,-6.6862,Symbiotic Star
14583,ESO 592-1,282.2843,-19.5682,galaxy
14581,Hen 2-417,280.6367,-21.2963,Symbiotic Star
14587,Th 1-I,284.6967,-5.3833,Star
14586,THA 14-39,282.5376,-5.2511,Emission Line Star
14590,MaC 1-17,288.2387,-5.3556,Symbiotic Star
14589,K 4-1,274.1357,1.8842,Star
14584,K 3-9,280.1009,-8.7295,Symbiotic Star
14588,Pe 2-16,283.5417,-4.6478,Symbiotic Star
14593,K 4-15,286.2261,0.3399,Not PN (check)
14594,K 3-8,278.7243,5.0813,Symbiotic Star candidate
14595,K 4-14,286.1649,1.3717,Symbiotic Star candidate
14597,K 4-25,290.6042,0.2108,Not PN
14591,K 2-10,288.26,-3.53,artefact
14598,K 4-2,278.0632,7.2348,Symbiotic Star candidate
14596,K 4-3,278.4566,5.8853,Symbiotic Star candidate
14599,K 3-12,281.192,6.1177,Symbiotic Star
14600,K 4-18,288.038,2.6326,Star
14602,K 3-28,288.8395,2.5506,Not PN
14604,K 4-4,281.0438,6.782,Star
14605,K 2-11,288.5708,3.5797,artefact
14603,K 4-26,290.8945,0.6329,Symbiotic Star candidate
14606,K 4-22,289.45,2.82,interesting object
14607,Y-C 46,279.101,10.313,galaxy
14608,K 4-11,285.8915,8.7401,Star
14592,K 4-6,282.0788,1.7185,Emission Line Star
14601,K 3-25,288.3899,2.3039,Not PN (check)
14611,K 4-36,297.3912,5.3111,Star
14613,K 4-27,292.5773,11.3932,AGB Star
14612,K 4-21,288.6266,10.846,Star
14615,K 4-24,290.3118,14.1029,Symbiotic Star candidate
14616,K 4-23,289.6448,14.9976,Symbiotic Star candidate
14614,K 4-12,285.9451,16.4381,Symbiotic Star
14617,K 4-31,294.2695,13.6869,Symbiotic Star candidate
14610,K 3-10,280.029,14.1958,Symbiotic Star candidate
14620,K 2-6,280.2632,26.9388,galaxy
14609,K 4-13,286.0467,10.1796,Symbiotic Star candidate
14621,K 4-29,292.6618,23.0596,Star
14622,K 4-35,297.2225,20.1188,Not PN
14618,K 4-34,296.6083,17.0173,Symbiotic Star candidate
14623,K 4-38,297.8378,19.9592,Symbiotic Star candidate
14625,K 4-39,298.274,23.2267,Star
14624,K 4-32,295.5328,24.5006,Symbiotic Star candidate
14628,Hen 2-467,308.9885,20.191,Symbiotic Star
14627,K 4-42,301.6696,25.0032,Not PN
14630,K 3-47,297.6085,28.1888,Symbiotic Star candidate
14629,K 4-33,296.4307,28.6355,Symbiotic Star candidate
14626,K 4-40,298.5629,24.9644,Symbiotic Star candidate
14619,K 3-44,295.2264,18.7467,Symbiotic Star candidate
14632,V1016 Cyg,299.271,39.8268,Symbiotic Star
14635,K 4-54,310.722,45.942,Star
14634,K 3-59,306.2941,43.8758,Symbiotic Star
14636,Kr 1-2,308.8702,51.591,galaxy
14638,Kr 2-2,344.1527,71.4798,galaxy
14631,SH 2-99,300.23,33.49,HII region
14639,Sh 2-167,353.88,64.88,HII region
14633,Hen 2-468,310.32,34.75,Not PN (check)
14637,K 4-46,347.334,54.7472,Symbiotic Star candidate
14642,Kr 2-1,57.8979,51.5,Reflection Nebula
14641,K 4-59,22.6378,60.5221,Star
14643,n/a,0,0,
14640,Kr 1-1,9.676,60.287,galaxy
14646,V-V 1-5,93.96,14.27,HII region
14647,n/a,93.8,12.37,Not PN (check)
14645,NGC 1985,84.4492,31.99,Reflection Nebula
14650,MaC 2-4,86.8978,0.6444,Young Stellar Object Candidate
14648,LF 8 +12 73,93.2,12.39,Not PN (check)
14652,MCG-01-19-001,110.545,-5.93,galaxy
14653,MCG-01-19-002,111.7235,-7.5475,galaxy
14651,NGC 2661,131.4981,12.6199,galaxy
14644,n/a,79.55,37.6,Not PN (check)
14654,Y-C 34,102.9514,-20.2406,galaxy
14656,V-V 1-7,115.3079,-18.9937,artefact
14658,ESO 426-13,96.88,-31.1967,galaxy
14649,n/a,103.14,9.97,Not PN (check)
14659,ESO 493-13,117.0231,-25.23,galaxy
14657,ESO 561-17,122.3088,-18.6951,galaxy
14661,ESO 429-4,113.8738,-28.1531,Not PN (check)
14662,Wray 16-5,116.22,-30.31,Not PN (check)
14655,n/a,112.06,-17.95,Not PN (check)
